Date_Time_1,vo2_1,vo2_2,vo2_3,vo2_4,vo2_5,vo2_6,vo2_7,vo2_8,vo2_9,vo2_10,vo2_11,vo2_12,vo2_13,vo2_14,vo2_15,vo2_16,vco2_1,vco2_2,vco2_3,vco2_4,vco2_5,vco2_6,vco2_7,vco2_8,vco2_9,vco2_10,vco2_11,vco2_12,vco2_13,vco2_14,vco2_15,vco2_16,vh2o_1,vh2o_2,vh2o_3,vh2o_4,vh2o_5,vh2o_6,vh2o_7,vh2o_8,vh2o_9,vh2o_10,vh2o_11,vh2o_12,vh2o_13,vh2o_14,vh2o_15,vh2o_16,kcal_hr_1,kcal_hr_2,kcal_hr_3,kcal_hr_4,kcal_hr_5,kcal_hr_6,kcal_hr_7,kcal_hr_8,kcal_hr_9,kcal_hr_10,kcal_hr_11,kcal_hr_12,kcal_hr_13,kcal_hr_14,kcal_hr_15,kcal_hr_16,rq_1,rq_2,rq_3,rq_4,rq_5,rq_6,rq_7,rq_8,rq_9,rq_10,rq_11,rq_12,rq_13,rq_14,rq_15,rq_16,foodupa_1,foodupa_2,foodupa_3,foodupa_4,foodupa_5,foodupa_6,foodupa_7,foodupa_8,foodupa_9,foodupa_10,foodupa_11,foodupa_12,foodupa_13,foodupa_14,foodupa_15,foodupa_16,waterupa_1,waterupa_2,waterupa_3,waterupa_4,waterupa_5,waterupa_6,waterupa_7,waterupa_8,waterupa_9,waterupa_10,waterupa_11,waterupa_12,waterupa_13,waterupa_14,waterupa_15,waterupa_16,bodymass_1,bodymass_2,bodymass_3,bodymass_4,bodymass_5,bodymass_6,bodymass_7,bodymass_8,bodymass_9,bodymass_10,bodymass_11,bodymass_12,bodymass_13,bodymass_14,bodymass_15,bodymass_16,xbreak_1,xbreak_2,xbreak_3,xbreak_4,xbreak_5,xbreak_6,xbreak_7,xbreak_8,xbreak_9,xbreak_10,xbreak_11,xbreak_12,xbreak_13,xbreak_14,xbreak_15,xbreak_16,ybreak_1,ybreak_2,ybreak_3,ybreak_4,ybreak_5,ybreak_6,ybreak_7,ybreak_8,ybreak_9,ybreak_10,ybreak_11,ybreak_12,ybreak_13,ybreak_14,ybreak_15,ybreak_16,pedmeters_1,pedmeters_2,pedmeters_3,pedmeters_4,pedmeters_5,pedmeters_6,pedmeters_7,pedmeters_8,pedmeters_9,pedmeters_10,pedmeters_11,pedmeters_12,pedmeters_13,pedmeters_14,pedmeters_15,pedmeters_16,allmeters_1,allmeters_2,allmeters_3,allmeters_4,allmeters_5,allmeters_6,allmeters_7,allmeters_8,allmeters_9,allmeters_10,allmeters_11,allmeters_12,allmeters_13,allmeters_14,allmeters_15,allmeters_16,wheelmeters_1,wheelmeters_2,wheelmeters_3,wheelmeters_4,wheelmeters_5,wheelmeters_6,wheelmeters_7,wheelmeters_8,wheelmeters_9,wheelmeters_10,wheelmeters_11,wheelmeters_12,wheelmeters_13,wheelmeters_14,wheelmeters_15,wheelmeters_16
10/13/2021 21:07,1.843982,1.924632,1.78386,2.245195,1.743679,1.580144,1.524221,1.865373,1.503874,1.666401,1.446788,1.873788,1.642886,2.048613,1.698778,1.712406,1.255709,1.444966,1.299216,1.972458,1.264845,1.138312,1.180438,1.310275,1.178644,1.259431,1.105213,1.368728,1.219311,1.534157,1.237243,1.261687,0.1486575,0.1759375,0.1832002,0.1893145,0.1696124,0.2230049,0.1764686,0.3509645,0.1454597,0.1828631,0.1771552,0.2564149,0.2619646,0.1958715,0.2305994,0.2440578,0.5193568,0.5509865,0.5080275,0.6617911,0.4962454,0.4491793,0.4387512,0.5280359,0.4338208,0.477613,0.4154495,0.5339047,0.4693903,0.5862216,0.4837965,0.4886411,0.6811796,0.7501345,0.7279397,0.8789548,0.7257007,0.7197147,0.7768373,0.702924,0.8197026,0.755963,0.7627137,0.730084,0.7420043,0.7489251,0.728659,0.7363303,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774242,11.96509,7.860509,4.274861,6.847476,5.101876,11.217,11.52379,7.455023,6.81605,7.158481,11.65077,7.046538,7.662865,5.706963,6.140224,17.0876,17.72633,16.59393,18.97944,15.73011,15.87585,15.83589,17.7895,18.13375,15.40246,16.07583,17.35291,16.07331,17.09344,17.14323,15.89303,64,108,89,183,103,186,108,82,58,81,212,114,162,68,43,94,71,89,138,147,62,217,106,182,102,85,294,133,237,109,50,98,666.6781,524.1826,594.1975,693.4899,495.072,492.3575,562.2704,546.3442,490.6024,480.9864,605.0919,543.4954,440.7056,461.9472,469.3683,638.0421,831.1381,644.4254,698.8937,803.8437,633.7789,611.8443,681.9041,668.1211,648.3337,579.5543,719.2837,695.4495,560.4007,564.053,587.7299,739.0423,20662.37,27644.13,25590.38,25179.83,22818.83,23003.21,31371.54,25385.17,17730.77,18593.94,12529.37,23694.34,32371.35,30068.19,30452.68,30340.38
10/13/2021 21:27,1.753331,1.81857,1.793268,2.258363,1.528194,1.619764,1.493002,1.972236,1.831027,1.634016,1.518859,1.660518,1.78247,1.963769,1.670088,1.761142,1.213392,1.376036,1.337669,1.98531,1.157397,1.162584,1.116574,1.365427,1.446422,1.238794,1.171507,1.225982,1.312071,1.497347,1.253005,1.28099,0.1482116,0.1716615,0.178821,0.2118929,0.168387,0.2261156,0.1898663,0.3604275,0.1685494,0.1859989,0.1801342,0.2545507,0.2686242,0.2153823,0.2233269,0.2482314,0.4951133,0.5213329,0.512804,0.6657577,0.4381617,0.4601585,0.4271312,0.5569646,0.5289491,0.4685858,0.4368905,0.4740023,0.508552,0.5637167,0.4780584,0.5014461,0.6916089,0.7566704,0.7462814,0.8790387,0.7564488,0.7182047,0.7499633,0.6922709,0.7902491,0.7582177,0.7705309,0.7388277,0.7361076,0.7630179,0.7451233,0.7273957,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774242,11.97676,7.860509,4.280888,6.848842,5.114916,11.22115,11.60942,7.455023,6.843985,7.198586,11.72054,7.046538,7.723549,5.708226,6.185268,17.08038,17.72773,16.59605,18.97553,15.71901,15.87084,15.8436,17.79214,18.12522,15.394,16.04848,17.33905,16.09068,17.09821,17.14568,15.89196,95,158,98,178,261,139,204,102,88,70,124,150,44,148,135,125,148,196,102,155,293,156,247,197,104,96,166,247,54,221,170,168,668.2693,526.1893,595.8112,696.712,498.1288,494.687,564.431,549.732,492.418,483.7155,607.2841,546.6407,442.2542,463.9639,470.9916,640.7719,833.0519,647.1086,701.0275,807.4417,637.5551,614.791,684.8216,671.8995,650.4423,582.4177,722.3996,699.2588,562.4596,566.6035,589.5712,742.1078,21022.73,28011.03,25974.49,25532.05,23061.35,23289.53,31641.2,25819.17,17997.31,19023.03,12690.26,23978.71,32835.34,30431.11,30880.39,30760.92
10/13/2021 21:47,1.836433,1.811971,1.768428,2.298043,1.72667,1.614554,1.533735,1.987904,1.724685,1.641874,1.610653,1.788038,1.689871,2.145297,1.623413,1.808053,1.252174,1.330855,1.269432,2.013068,1.304422,1.151451,1.152268,1.340883,1.290058,1.226192,1.216202,1.347312,1.242033,1.66066,1.208722,1.293173,0.1453656,0.1703758,0.1797942,0.2132368,0.172392,0.2265193,0.189186,0.366165,0.1763627,0.1914542,0.1806455,0.2625159,0.2688885,0.2226097,0.2208776,0.2533371,0.5173371,0.5167742,0.5024019,0.6769825,0.4948497,0.4581878,0.4391316,0.5590409,0.4934272,0.4696076,0.4615623,0.512207,0.4820081,0.6174784,0.464083,0.5133471,0.6818981,0.7344105,0.7172636,0.8759851,0.7545434,0.7136508,0.751152,0.6747751,0.7485723,0.7467775,0.755001,0.7539644,0.7350718,0.7747068,0.745169,0.7152872,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774242,11.97676,7.872027,4.30652,6.849251,5.153754,11.24491,11.68401,7.455023,6.867073,7.223361,11.74633,7.046538,7.726799,5.713428,6.207873,17.07315,17.72914,16.59817,18.97162,15.70791,15.86583,15.85131,17.79478,18.11669,15.38554,15.98394,17.32519,16.10804,17.10298,17.14813,15.89089,137,170,141,163,88,190,118,81,253,70,227,122,148,108,129,71,121,165,127,135,104,175,134,225,267,92,364,150,173,138,151,120,670.604,528.1943,597.5258,700.8988,501.3111,498.469,566.1898,553.6472,496.556,485.9153,609.8018,549.6058,443.4421,466.1078,473.9775,645.2062,835.903,649.5382,703.1614,812.0864,641.2763,619.1517,687.2076,676.2393,655.058,584.7783,725.5405,702.9238,564.2023,569.2735,593.1859,746.7518,21368.11,28425.98,26343.07,25873.63,23357,23557.49,31931.43,26255.98,18237.9,19445.41,12919.55,24275.3,33267.54,30845.71,31194.86,31229.39
10/13/2021 22:07,1.73848,1.912031,1.80638,2.299651,1.727407,1.548704,1.482393,1.798529,1.799228,1.608564,1.56453,1.817396,1.692995,2.10881,1.738683,1.622835,1.177227,1.415109,1.311307,2.027679,1.262632,1.087042,1.121387,1.263115,1.416339,1.211005,1.17654,1.350419,1.243227,1.605336,1.269975,1.18457,0.1411258,0.1703777,0.1807339,0.2223527,0.1696156,0.2395082,0.1933402,0.3638699,0.1729831,0.1960118,0.178113,0.2664692,0.2685327,0.2214755,0.2210298,0.2507448,0.4892018,0.5460255,0.514155,0.6783323,0.4922509,0.4383426,0.424942,0.5091004,0.5194338,0.4607233,0.4480239,0.5193552,0.4828261,0.6051793,0.4954046,0.4623436,0.6775346,0.7401063,0.7262105,0.881716,0.7313017,0.7037004,0.755716,0.7022681,0.78721,0.7527033,0.7518323,0.743188,0.7338642,0.7611083,0.7305984,0.7317213,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774242,11.97676,7.900594,4.327427,6.849251,5.16001,11.29433,11.75119,7.455023,6.867073,7.269031,11.74919,7.046538,7.726799,5.714648,6.235223,17.06593,17.73054,16.60028,18.9677,15.69681,15.86082,15.85902,17.79743,18.10816,15.37708,15.95903,17.31133,16.1254,17.10774,17.15058,15.88982,148,53,173,138,97,230,146,211,60,88,155,72,144,36,37,419,174,70,110,104,77,323,181,284,83,125,144,90,139,52,57,368,672.876,529.6796,599.3436,703.769,502.747,501.595,567.8163,557.1538,499.2972,488.9323,614.5919,551.2841,444.4156,468.1674,475.6086,648.2808,838.5254,651.4173,705.4797,815.4423,642.9156,623.1557,689.6729,680.5403,658.4357,587.9587,731.2974,704.9366,565.6692,571.7458,595.0067,750.3912,21718.65,28847.97,26705.77,26229.86,23710.53,23786.01,32201.88,26628.28,18434.38,19831.68,13070.94,24637.71,33735,31279.94,31622.72,31620.39
10/13/2021 22:27,1.865083,1.867876,1.914136,2.367379,1.558098,1.629345,1.62896,1.901387,1.716235,1.667906,1.592712,1.693623,1.697943,2.088871,1.703192,1.697093,1.257437,1.363774,1.336398,2.07535,1.156005,1.141483,1.204885,1.32549,1.296563,1.254768,1.176208,1.239509,1.238351,1.549061,1.239668,1.253747,0.1435204,0.1736872,0.1838595,0.2283375,0.1692339,0.2377412,0.2038511,0.3661266,0.1719104,0.2018446,0.1789093,0.2540008,0.2763396,0.2254812,0.2236252,0.2493829,0.5244612,0.532178,0.5412998,0.6975107,0.4451404,0.4610236,0.46514,0.5375614,0.4918607,0.4776595,0.4546658,0.4827278,0.4836727,0.59673,0.485001,0.4844933,0.6743646,0.7299392,0.6994025,0.8764651,0.742089,0.701869,0.7394258,0.6967028,0.7591159,0.753436,0.7389231,0.7313447,0.7302079,0.7414227,0.7266424,0.7406647,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774242,11.97676,7.942718,4.339173,6.849251,5.174773,11.32644,11.8205,7.457344,6.867073,7.283877,11.78481,7.046538,7.727087,5.714648,6.249346,17.05871,17.73195,16.6024,18.96379,15.68571,15.85581,15.86673,17.80007,18.09963,15.36862,16.00082,17.29747,16.14277,17.11251,17.15303,15.88875,60,70,250,212,190,279,136,92,205,86,281,161,93,91,158,214,55,56,186,202,172,274,127,163,183,86,296,211,139,136,176,218,675.1495,530.7771,601.3112,706.643,504.9638,505.3746,569.7479,560.1367,501.4606,491.7082,617.6251,553.5324,445.7077,469.7318,477.3738,653.6497,841.144,652.9259,707.8509,818.7559,645.9389,628.0062,692.1619,684.4421,661.0231,590.9561,734.9849,707.7321,567.7537,573.5836,597.1943,756.798,22074.71,29256.08,27102.72,26594.31,23955.03,23965.26,32533.6,26977.28,18706.5,20226.46,13287.85,24946.75,34154.08,31711.62,32016.52,31861.6
10/13/2021 22:47,1.746397,1.830588,1.876979,2.413078,1.799611,1.618962,1.534605,1.664925,1.633691,1.630725,1.555015,1.830608,1.755925,1.932245,1.559751,1.829188,1.135618,1.328679,1.327063,2.136774,1.306951,1.163602,1.141974,1.148403,1.226523,1.184195,1.137802,1.325561,1.259778,1.42014,1.119722,1.315474,0.1398586,0.1724946,0.1812844,0.2362736,0.1759345,0.2486701,0.2117726,0.3832063,0.1767187,0.2130256,0.1818422,0.2654398,0.2753158,0.2266543,0.2199256,0.2667737,0.4883125,0.5210319,0.5318944,0.7123927,0.5122651,0.4600363,0.4386542,0.4698962,0.4676946,0.4641844,0.4432034,0.5208297,0.4988048,0.5511392,0.4431236,0.5198247,0.6542571,0.7261675,0.7071143,0.8855405,0.7264063,0.719627,0.7446833,0.6888604,0.7499636,0.7267169,0.7314468,0.7243752,0.7174429,0.7349219,0.7185223,0.7204769,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774242,12.03104,7.964275,4.361519,6.849251,5.18082,11.35286,11.8527,7.515562,6.868066,7.28462,11.82993,7.074432,7.79793,5.714648,6.282895,17.05149,17.73335,16.60452,18.95987,15.67462,15.8508,15.87444,17.80272,18.09111,15.36016,16.00187,17.28361,16.16013,17.11728,17.15548,15.88767,286,123,114,200,97,234,180,234,169,170,182,89,132,112,194,110,211,206,99,192,86,215,251,366,230,178,244,129,155,193,172,206,678.278,531.9946,604.6097,710.4208,506.795,508.1709,571.4231,562.8284,504.6329,494.2639,620.3961,556.2748,446.4679,471.9441,479.3803,658.0056,844.8517,654.5761,711.7095,823.0339,647.9415,631.4872,694.5784,688.0399,665.1799,593.6285,738.8753,710.8486,568.7911,576.1689,599.8859,761.7744,22378.26,29656.34,27424.88,26943.2,24307.81,24215.88,32837.7,27311.97,18818.45,20643.44,13482.89,25284.98,34652.08,32099.3,32364.57,32208.44
10/13/2021 23:07,1.845938,1.898973,1.856762,2.295378,1.587468,1.597279,1.585176,1.898365,1.831577,1.486332,1.548278,1.711111,1.789032,2.087472,1.694271,1.774369,1.280712,1.373543,1.300828,2.019567,1.15881,1.129461,1.171157,1.31929,1.406659,1.121933,1.125166,1.235344,1.27137,1.586175,1.270282,1.299063,0.152046,0.1736166,0.1800209,0.2383978,0.172665,0.2556864,0.2210411,0.3977974,0.1911683,0.2350083,0.1854981,0.2653791,0.2866568,0.2414417,0.2232968,0.2618139,0.5214785,0.5401795,0.5253729,0.6767837,0.4522714,0.4526436,0.4525487,0.5364355,0.5264406,0.4259095,0.4407717,0.4865867,0.5074025,0.5988622,0.4849232,0.5057731,0.6944605,0.7234969,0.7006704,0.8798409,0.7300135,0.7080856,0.7401447,0.6950358,0.7692366,0.7540391,0.7265909,0.7231316,0.7135416,0.7598398,0.7505402,0.7333463,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.774374,12.03691,7.978358,4.366675,6.851929,5.191718,11.37544,11.94453,7.563447,6.874128,7.310313,11.83377,7.161537,7.887047,5.714648,6.291111,17.04426,17.73476,16.60664,18.95596,15.66352,15.84579,15.88214,17.80536,18.08258,15.35169,15.77169,17.26975,16.1775,17.12205,17.15793,15.8866,95,51,143,168,120,228,154,200,64,408,169,130,194,58,65,136,169,89,132,114,142,233,234,270,147,272,198,192,181,119,84,212,680.8535,533.4827,607.0538,714.4948,508.5147,511.7383,573.5366,566.1354,506.5955,497.8598,622.6565,558.6377,447.9541,474.3478,480.9061,662.042,848.1233,656.3243,714.3928,827.7076,649.9922,635.8978,697.4165,692.1924,667.6237,598.4308,742.2856,713.5998,571.1351,578.9331,601.822,766.1005,22664.09,30084.42,27824.71,27273.05,24616.68,24438.79,33143.82,27649.23,19049.61,20811.79,13633.07,25631.71,35037.57,32528.04,32754.73,32679.54
10/13/2021 23:27,1.835276,1.959116,1.810591,2.40907,1.634453,1.630448,1.555918,1.712171,1.538569,1.648287,1.61833,1.773726,1.69607,1.969672,1.53095,1.723065,1.255617,1.417201,1.284391,2.090378,1.210909,1.151008,1.140133,1.182285,1.194251,1.256579,1.218201,1.311823,1.247569,1.495971,1.105039,1.222549,0.1457462,0.1779007,0.1877278,0.2400146,0.169532,0.2648446,0.2211481,0.4015918,0.1926316,0.2339087,0.1977753,0.282312,0.291345,0.2453952,0.2140227,0.2725085,0.5172921,0.5572979,0.5133646,0.7083661,0.4668387,0.4619167,0.4435716,0.4833163,0.4430605,0.4731406,0.4635102,0.5064677,0.4838414,0.5650213,0.4353387,0.4885643,0.6840587,0.7233419,0.7099978,0.8678619,0.7412361,0.7069645,0.7324964,0.6900798,0.7781026,0.7628339,0.7548931,0.7395038,0.7373102,0.7586128,0.7245542,0.7092866,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.775679,12.03691,7.978358,4.387268,6.911551,5.211621,11.3823,12.04104,7.589615,6.906407,7.375717,11.86017,7.204066,7.887047,5.741378,6.338284,17.03704,17.73617,16.60876,18.95205,15.65242,15.84078,15.88985,17.808,18.07405,15.34323,15.96799,17.25589,16.19486,17.12682,17.16038,15.88553,100,184,169,118,108,254,86,203,257,79,216,114,171,158,337,142,130,154,204,103,101,236,106,203,330,100,204,146,206,227,320,162,683.0967,535.1902,609.9149,717.567,510.0586,515.5063,575.3081,569.2269,508.9402,500.8051,624.7267,561.4802,450.4431,476.4038,484.7199,666.3645,850.8232,658.6941,717.6374,831.0718,652.288,640.6971,699.7228,696.3501,670.7435,601.9492,745.0604,717.0659,574.2885,581.5408,606.228,770.8499,23010.25,30454.54,28171.79,27645.25,24885.69,24656.89,33462.73,27898.35,19236.06,21135.69,13847.84,25941.71,35436.1,32897.86,33025.28,33103.61
10/13/2021 23:47,1.984085,1.871394,1.852188,2.296507,1.615312,1.562174,1.478456,1.925318,1.701495,1.605988,1.666911,1.730168,1.66047,1.994038,1.614099,1.802641,1.332679,1.343237,1.322031,2.004347,1.168986,1.108673,1.099921,1.320232,1.338823,1.21795,1.223046,1.261055,1.213143,1.521438,1.168677,1.320514,0.1415028,0.1802593,0.2016189,0.2464041,0.1695426,0.2669942,0.21467,0.4053982,0.1859291,0.2361472,0.194943,0.271375,0.3026189,0.269987,0.2140498,0.2746046,0.5575935,0.5316469,0.5256985,0.6760405,0.4595304,0.4429632,0.4225865,0.5428713,0.4911797,0.4605751,0.4753191,0.4927992,0.4731388,0.5724728,0.4592233,0.5138819,0.67318,0.717671,0.7137241,0.8729114,0.7238448,0.7096792,0.7428072,0.6856965,0.7868842,0.7583874,0.734166,0.7289632,0.7322486,0.7630388,0.7238683,0.7327141,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.776281,12.03984,7.978456,4.391271,6.91537,5.227371,11.45639,12.13131,7.647861,6.9822,7.431234,11.86183,7.236862,7.887047,5.795797,6.338284,17.02982,17.73757,16.61087,18.94813,15.64132,15.83577,15.89756,17.81065,18.06552,15.33477,15.74677,17.24203,16.21222,17.13159,17.16283,15.88446,112,182,74,178,131,237,218,133,131,153,179,148,124,64,165,99,189,227,65,142,140,207,192,276,212,206,162,214,138,126,221,142,685.0892,537.0695,612.1002,720.8944,511.4329,518.1993,577.585,572.8826,512.0072,503.6893,627.6119,564.1155,452.4761,478.1082,489.8784,669.0745,853.2015,661.0391,720.3977,834.7234,653.9908,644.3816,702.7495,700.4859,674.8337,605.2162,748.5958,719.933,576.9492,583.867,612.113,774.0744,23365.4,30858.58,28530.44,27999.6,25209.73,24872.86,33703.53,28302,19369.04,21495.3,14066.8,26328.66,35867.66,33256.18,33237.52,33525.09
10/14/2021 0:07,1.614004,1.754674,1.795162,2.276372,1.66506,1.684034,1.55684,1.938756,1.808847,1.64753,1.686694,1.754238,1.737821,2.020257,1.702434,1.784701,1.100124,1.236127,1.24698,2.006366,1.225344,1.184933,1.157309,1.33789,1.403626,1.233003,1.217686,1.273514,1.253186,1.581051,1.230203,1.288101,0.1591593,0.1853948,0.2014554,0.2460451,0.1657785,0.2730942,0.2158023,0.3976649,0.1897276,0.2419369,0.2040061,0.280394,0.3078005,0.2721789,0.2166525,0.2624326,0.4546517,0.4969396,0.5072335,0.6714135,0.4750339,0.4768388,0.4449295,0.5472206,0.5208645,0.471397,0.4796413,0.4993175,0.4940865,0.5826285,0.4841937,0.5074888,0.6823314,0.7037184,0.6941414,0.8818347,0.7360338,0.7041459,0.7422549,0.6901358,0.7759972,0.7484399,0.7224467,0.7274601,0.7218474,0.7812967,0.7228785,0.7219918,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.800004,12.05003,7.980768,4.434,6.91537,5.257127,11.47633,12.27086,7.695983,6.986161,7.481293,11.91489,7.249774,7.887047,5.795797,6.350419,17.0226,17.73898,16.61299,18.94422,15.63022,15.83076,15.90527,17.81329,18.05699,15.32631,15.67004,17.22816,16.22959,17.13635,17.16528,15.88339,200,121,98,186,74,181,270,130,117,73,192,116,80,86,48,147,244,223,82,139,70,178,229,202,114,99,203,156,104,143,67,169,688.7687,539.6324,614.1254,724.912,513.2231,522.5822,580.1416,577.7461,513.5241,506.4146,630.9968,567.3123,453.9765,479.5891,491.7351,673.684,858.0166,664.3183,722.5645,839.0966,656.2102,649.2639,705.77,705.9099,676.9287,608.3091,752.3921,723.8301,578.8119,586.0424,614.1516,779.0504,23575.31,31183.12,28972.9,28336.44,25522.63,25146.95,34019.91,28659.51,19619.45,21877.28,14305.82,26608.31,36344.66,33615.9,33654.45,33971.6
10/14/2021 0:27,1.718377,1.886124,1.798451,2.352576,1.580324,1.616965,1.471122,1.571407,1.713028,1.542859,1.665601,1.722399,1.572205,2.010626,1.643187,1.635261,1.191658,1.359189,1.288652,2.068579,1.160441,1.132894,1.134859,1.064736,1.295724,1.137599,1.225243,1.288151,1.137366,1.556026,1.205771,1.191896,0.1629988,0.1761445,0.1915294,0.2425957,0.1549933,0.2537427,0.2156104,0.4013968,0.1849381,0.2526716,0.1992013,0.2929397,0.3119592,0.2659054,0.2186384,0.2544464,0.4854059,0.5361888,0.5107766,0.693561,0.4506902,0.4575264,0.4231707,0.4422308,0.4910469,0.4403156,0.4751552,0.4927602,0.4472392,0.5786905,0.468563,0.4657679,0.6959171,0.7207983,0.7165607,0.8796498,0.7360575,0.7005935,0.7715566,0.6797867,0.7579753,0.7374055,0.735513,0.7483462,0.7238061,0.7746114,0.7342083,0.7288769,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.82076,12.10271,7.999062,4.463998,6.928311,5.2719,11.51435,12.42845,7.704169,6.989807,7.499681,11.93521,7.278021,7.887047,5.798956,6.383789,17.01538,17.74038,16.61511,18.9403,15.61912,15.82575,15.91298,17.81594,18.04846,15.31785,15.67983,17.2143,16.24695,17.14112,17.16773,15.88231,172,46,111,164,258,156,161,227,308,197,73,144,278,144,98,322,225,105,118,154,225,140,155,407,338,193,98,164,242,195,96,356,692.027,541.6988,617.4617,728.0583,515.8052,526.1194,583.7212,582.2994,516.2592,509.5051,633.4549,569.8605,456.1337,481.3859,493.5262,678.3831,861.9283,666.9978,726.1932,842.7003,659.2455,653.1563,710.4544,711.1671,680.3023,611.6401,755.4656,726.9503,581.8073,588.27,616.0627,784.5728,23874,31524.57,29351.34,28711.3,25819.28,25438.5,34248.54,28955.89,19845.7,22244.29,14545.66,26929.19,36669.68,33992.08,34088.67,34296.54
10/14/2021 0:47,1.763343,1.863987,1.85144,2.322598,1.734775,1.588129,1.524468,1.653376,1.458115,1.609234,1.785926,1.812968,1.784552,2.020056,1.421801,1.756091,1.214515,1.327905,1.294576,2.034294,1.272617,1.103069,1.118229,1.163636,1.156356,1.167405,1.289418,1.335387,1.304249,1.569366,1.074858,1.293219,0.1811359,0.1933297,0.2058251,0.260754,0.1772621,0.2752723,0.2383216,0.4107488,0.2019076,0.2697148,0.217662,0.3079236,0.3331216,0.2858834,0.2271632,0.2606831,0.4975553,0.5288781,0.5236995,0.6841972,0.4946557,0.4487287,0.4346813,0.4681761,0.4215218,0.4579884,0.5078658,0.5173108,0.508525,0.5818056,0.4075266,0.5010634,0.6878989,0.7126366,0.6994521,0.8756998,0.7338414,0.695337,0.7335164,0.7032012,0.7922096,0.7257578,0.7219021,0.7367863,0.7327855,0.777271,0.7579009,0.736928,5.567045,9.054821,8.499275,12.16651,7.561804,6.45954,9.763105,5.200597,7.400174,6.523216,5.888541,9.76143,7.814515,8.920036,8.864582,9.881773,2.822808,12.10271,8.029444,4.494661,6.936614,5.282716,11.57243,12.63159,7.798146,7.048936,7.50102,11.95113,7.350765,7.887047,5.844253,6.383789,17.00815,17.74179,16.61723,18.93639,15.60803,15.82074,15.92069,17.81858,18.03993,15.30938,15.68825,17.20044,16.26432,17.14589,17.17019,15.88124,128,128,81,122,59,281,168,159,230,89,75,89,184,82,247,134,189,150,78,159,34,185,207,284,431,112,64,109,240,106,272,131,694.9014,543.1735,619.6197,731.5173,517.6091,528.5821,585.6545,586.0452,520.3336,512.8745,634.7083,572.8322,459.5134,483.0748,496.2409,681.4384,865.2924,668.9741,728.4701,846.5074,661.6097,656.1824,712.9758,716.2398,685.9036,615.3719,756.9147,730.3278,586.0795,590.3801,619.6207,788.3719,24192.58,31946.59,29795.16,29052.7,26110.98,25689.38,34557.94,29098.07,19911.88,22557.83,14916.59,27269.47,36938.05,34396.99,34364.45,34651.06
